"Date","Price","Open","High","Low","Vol.","Change %"
"12/18/2012","315.37","315.37","315.37","315.37","","0.02%"
"12/17/2012","315.30","315.30","315.30","315.30","","-0.32%"
"12/14/2012","316.31","316.31","316.31","316.31","","0.50%"
"12/13/2012","314.74","314.74","314.74","314.74","","0.22%"
"12/12/2012","314.06","314.06","314.06","314.06","","0.94%"
"12/11/2012","311.14","311.14","311.14","311.14","","0.00%"
"12/10/2012","311.14","311.14","311.14","311.14","","-0.04%"
"12/07/2012","311.28","311.28","311.28","311.28","","1.00%"
"12/06/2012","308.19","308.19","308.19","308.19","","-0.01%"
"12/05/2012","308.21","308.21","308.21","308.21","","0.47%"
"12/04/2012","306.78","306.78","306.78","306.78","","0.02%"
"12/03/2012","306.73","306.73","306.73","306.73","","-0.44%"
"11/30/2012","308.08","308.08","308.08","308.08","","0.69%"
"11/29/2012","305.98","305.98","305.98","305.98","","1.26%"
"11/28/2012","302.17","302.17","302.17","302.17","","0.31%"
"11/27/2012","301.23","301.23","301.23","301.23","","0.45%"
"11/26/2012","299.88","299.88","299.88","299.88","","0.41%"
"11/23/2012","298.65","298.65","298.65","298.65","","0.17%"
"11/22/2012","298.15","298.15","298.15","298.15","","0.93%"
"11/21/2012","295.41","295.41","295.41","295.41","","0.17%"
"11/20/2012","294.91","294.91","294.91","294.91","","0.34%"
"11/19/2012","293.92","293.92","293.92","293.92","","0.25%"
"11/16/2012","293.20","293.20","293.20","293.20","","-0.07%"
"11/15/2012","293.42","293.42","293.42","293.42","","-1.42%"
"11/14/2012","297.66","297.66","297.66","297.66","","-0.81%"
"11/13/2012","300.08","300.08","300.08","300.08","","0.00%"
"11/12/2012","300.08","300.08","300.08","300.08","","0.16%"
"11/09/2012","299.59","299.59","299.59","299.59","","-0.40%"
"11/08/2012","300.79","300.79","300.79","300.79","","-1.08%"
"11/07/2012","304.06","304.06","304.06","304.06","","0.83%"
"11/06/2012","301.57","301.57","301.57","301.57","","-0.34%"
"11/05/2012","302.61","302.61","302.61","302.61","","-0.03%"
"11/02/2012","302.71","302.71","302.71","302.71","","0.48%"
"11/01/2012","301.26","301.26","301.26","301.26","","-0.53%"
"10/31/2012","302.86","302.86","302.86","302.86","","0.05%"
"10/30/2012","302.70","302.70","302.70","302.70","","0.01%"
"10/29/2012","302.66","302.66","302.66","302.66","","-1.10%"
"10/26/2012","306.03","306.03","306.03","306.03","","0.00%"
"10/25/2012","306.03","306.03","306.03","306.03","","0.50%"
"10/24/2012","304.52","304.52","304.52","304.52","","-0.51%"
"10/23/2012","306.08","306.41","306.41","306.08","","-0.11%"
"10/22/2012","306.41","306.41","306.41","306.41","","-0.25%"
"10/19/2012","307.18","307.18","307.18","307.18","","-0.42%"
"10/18/2012","308.49","308.49","308.49","308.49","","0.50%"
"10/17/2012","306.97","306.97","306.97","306.97","","0.26%"
"10/16/2012","306.16","306.16","306.16","306.16","","0.33%"
"10/15/2012","305.15","305.15","305.15","305.15","","0.21%"
"10/12/2012","304.51","304.51","304.51","304.51","","0.17%"
"10/11/2012","303.98","303.98","303.98","303.98","","-0.35%"
"10/10/2012","305.04","305.04","305.04","305.04","","-0.80%"
"10/09/2012","307.50","307.50","307.50","307.50","","-0.22%"
"10/08/2012","308.19","308.19","308.19","308.19","","-0.83%"
"10/05/2012","310.77","309.39","310.77","309.39","","0.45%"
"10/04/2012","309.39","309.39","309.39","309.39","","0.53%"
"10/03/2012","307.75","307.75","307.75","307.75","","-0.42%"
"10/02/2012","309.05","309.05","309.05","309.05","","0.29%"
"10/01/2012","308.15","308.15","308.15","308.15","","-0.06%"
"09/28/2012","308.33","308.33","308.33","308.33","","0.12%"
"09/27/2012","307.97","307.97","307.97","307.97","","0.37%"
"09/26/2012","306.84","306.84","306.84","306.84","","-0.77%"
"09/25/2012","309.21","309.21","309.21","309.21","","0.13%"
"09/24/2012","308.82","308.82","308.82","308.82","","-0.80%"
"09/21/2012","311.31","311.31","311.31","311.31","","0.72%"
"09/20/2012","309.09","309.09","309.09","309.09","","-0.39%"
"09/19/2012","310.30","310.30","310.30","310.30","","0.23%"
"09/18/2012","309.59","309.59","309.59","309.59","","-0.50%"
"09/17/2012","311.15","311.15","311.15","311.15","","0.34%"
"09/14/2012","310.09","310.09","310.09","310.09","","1.34%"
"09/13/2012","306.00","306.00","306.00","306.00","","0.19%"
"09/12/2012","305.42","305.42","305.42","305.42","","0.57%"
"09/11/2012","303.69","303.69","303.69","303.69","","0.24%"
"09/10/2012","302.96","302.96","302.96","302.96","","0.02%"
"09/07/2012","302.91","302.91","302.91","302.91","","0.97%"
"09/06/2012","300.01","300.01","300.01","300.01","","-0.13%"
"09/05/2012","300.41","300.41","300.41","300.41","","-0.63%"
"09/04/2012","302.30","302.30","302.30","302.30","","-0.23%"
"09/03/2012","302.99","302.99","302.99","302.99","","-0.22%"
"08/31/2012","303.66","303.66","303.66","303.66","","0.47%"
"08/30/2012","302.25","302.25","302.25","302.25","","-1.10%"
"08/29/2012","305.61","305.61","305.61","305.61","","0.27%"
"08/28/2012","304.79","304.79","304.79","304.79","","-0.12%"
"08/27/2012","305.16","305.16","305.16","305.16","","-0.19%"
"08/24/2012","305.74","305.74","305.74","305.74","","-0.28%"
"08/23/2012","306.61","306.61","306.61","306.61","","0.20%"
"08/22/2012","306.00","306.00","306.00","306.00","","-0.51%"
"08/21/2012","307.56","307.56","307.56","307.56","","0.14%"
"08/20/2012","307.13","307.13","307.13","307.13","","0.00%"
"08/17/2012","307.13","307.13","307.13","307.13","","0.00%"
"08/16/2012","307.12","307.12","307.12","307.12","","-0.05%"
"08/15/2012","307.26","307.26","307.26","307.26","","-0.85%"
"08/14/2012","309.89","309.89","309.89","309.89","","0.82%"
"08/13/2012","307.36","307.36","307.36","307.36","","0.41%"
"08/10/2012","306.11","306.11","306.11","306.11","","-0.04%"
"08/09/2012","306.23","306.23","306.23","306.23","","0.00%"
"08/08/2012","306.23","306.23","306.23","306.23","","-0.17%"
"08/07/2012","306.75","306.75","306.75","306.75","","-0.23%"
"08/06/2012","307.45","307.45","307.45","307.45","","0.30%"
"08/03/2012","306.54","306.54","306.54","306.54","","0.30%"
"08/02/2012","305.61","305.61","305.61","305.61","","-0.33%"
"08/01/2012","306.61","306.61","306.61","306.61","","0.17%"
"07/31/2012","306.08","306.08","306.08","306.08","","0.11%"
"07/30/2012","305.74","305.74","305.74","305.74","","1.15%"
"07/27/2012","302.27","302.27","302.27","302.27","","-0.05%"
"07/26/2012","302.42","302.42","302.42","302.42","","0.36%"
"07/25/2012","301.34","301.34","301.34","301.34","","-0.26%"
"07/24/2012","302.12","302.12","302.12","302.12","","0.65%"
"07/23/2012","300.17","300.17","300.17","300.17","","-1.37%"
"07/20/2012","304.34","304.34","304.34","304.34","","-0.39%"
"07/19/2012","305.52","305.52","305.52","305.52","","0.61%"
"07/18/2012","303.66","303.66","303.66","303.66","","0.17%"
"07/17/2012","303.15","303.15","303.15","303.15","","0.46%"
"07/16/2012","301.77","301.77","301.77","301.77","","0.37%"
"07/13/2012","300.66","300.66","300.66","300.66","","0.93%"
"07/12/2012","297.89","297.89","297.89","297.89","","-0.84%"
"07/11/2012","300.41","300.41","300.41","300.41","","0.64%"
"07/10/2012","298.49","298.49","298.49","298.49","","1.29%"
"07/09/2012","294.70","294.70","294.70","294.70","","-1.69%"
"07/06/2012","299.77","299.77","299.77","299.77","","0.34%"
"07/05/2012","298.75","298.75","298.75","298.75","","0.80%"
"07/04/2012","296.39","296.39","296.39","296.39","","-0.07%"
"07/03/2012","296.59","296.59","296.59","296.59","","1.15%"
"07/02/2012","293.23","293.23","293.23","293.23","","1.02%"
"06/29/2012","290.28","290.28","290.28","290.28","","1.21%"
"06/28/2012","286.80","286.80","286.80","286.80","","0.27%"
"06/27/2012","286.02","286.02","286.02","286.02","","1.27%"
"06/26/2012","282.43","282.43","282.43","282.43","","-0.33%"
"06/25/2012","283.37","283.37","283.37","283.37","","-0.33%"
"06/22/2012","284.31","284.31","284.31","284.31","","-0.37%"
"06/21/2012","285.36","285.36","285.36","285.36","","-0.89%"
"06/20/2012","287.92","287.92","287.92","287.92","","0.69%"
"06/19/2012","285.95","285.95","285.95","285.95","","0.64%"
"06/18/2012","284.14","284.14","284.14","284.14","","0.43%"
"06/15/2012","282.91","282.91","282.91","282.91","","1.66%"
"06/14/2012","278.30","278.30","278.30","278.30","","-0.52%"
"06/13/2012","279.76","279.76","279.76","279.76","","-0.12%"
"06/12/2012","280.09","280.09","280.09","280.09","","0.47%"
"06/11/2012","278.77","278.77","278.77","278.77","","1.89%"
"06/08/2012","273.61","273.61","273.61","273.61","","-0.97%"
"06/07/2012","276.30","276.30","276.30","276.30","","0.08%"
"06/06/2012","276.07","276.07","276.07","276.07","","1.63%"
"06/05/2012","271.65","271.65","271.65","271.65","","-1.10%"
"06/01/2012","274.67","274.67","274.67","274.67","","-1.15%"
"05/31/2012","277.87","277.87","277.87","277.87","","-0.13%"
"05/30/2012","278.22","278.22","278.22","278.22","","-0.53%"
"05/29/2012","279.69","279.69","279.69","279.69","","0.52%"
"05/28/2012","278.25","278.25","278.25","278.25","","0.47%"
"05/25/2012","276.96","276.96","276.96","276.96","","0.03%"
"05/24/2012","276.89","276.89","276.89","276.89","","0.01%"
"05/23/2012","276.85","276.85","276.85","276.85","","-1.66%"
"05/22/2012","281.52","281.52","281.52","281.52","","1.27%"
"05/21/2012","277.98","277.98","277.98","277.98","","0.32%"
"05/18/2012","277.09","277.09","277.09","277.09","","-1.75%"
"05/17/2012","282.02","282.02","282.02","282.02","","-0.12%"
"05/16/2012","282.37","282.37","282.37","282.37","","-1.88%"
"05/15/2012","287.79","287.79","287.79","287.79","","0.42%"
"05/14/2012","286.59","286.59","286.59","286.59","","-1.15%"
"05/11/2012","289.93","289.93","289.93","289.93","","-0.66%"
"05/10/2012","291.86","291.86","291.86","291.86","","0.13%"
"05/09/2012","291.49","291.49","291.49","291.49","","-1.08%"
"05/08/2012","294.66","294.66","294.66","294.66","","-1.91%"
"05/04/2012","300.40","300.40","300.40","300.40","","-0.49%"
"05/03/2012","301.89","301.89","301.89","301.89","","-0.20%"
"05/02/2012","302.48","302.48","302.48","302.48","","0.85%"
"05/01/2012","299.93","299.93","299.93","299.93","","0.00%"
"04/30/2012","299.93","299.93","299.93","299.93","","-0.06%"
"04/27/2012","300.12","300.12","300.12","300.12","","0.13%"
"04/26/2012","299.73","299.73","299.73","299.73","","-0.04%"
"04/25/2012","299.85","299.85","299.85","299.85","","0.31%"
"04/24/2012","298.93","298.93","298.93","298.93","","0.40%"
"04/23/2012","297.75","297.75","297.75","297.75","","-1.14%"
"04/20/2012","301.17","301.17","301.17","301.17","","-0.29%"
"04/19/2012","302.04","302.04","302.04","302.04","","0.39%"
"04/18/2012","300.88","300.88","300.88","300.88","","0.56%"
"04/17/2012","299.20","299.20","299.20","299.20","","-0.15%"
"04/16/2012","299.64","299.64","299.64","299.64","","-0.04%"
"04/13/2012","299.75","299.75","299.75","299.75","","0.23%"
"04/12/2012","299.05","299.05","299.05","299.05","","0.98%"
"04/11/2012","296.14","296.14","296.14","296.14","","-1.09%"
"04/10/2012","299.39","299.39","299.39","299.39","","-0.25%"
"04/05/2012","300.14","300.14","300.14","300.14","","-0.31%"
"04/04/2012","301.07","301.07","301.07","301.07","","-1.08%"
"04/03/2012","304.35","304.35","304.35","304.35","","-0.15%"
"04/02/2012","304.82","304.82","304.82","304.82","","-0.01%"
"03/30/2012","304.85","304.85","304.85","304.85","","0.46%"
"03/29/2012","303.46","303.46","303.46","303.46","","-0.82%"
"03/28/2012","305.96","305.96","305.96","305.96","","-0.20%"
"03/27/2012","306.57","306.57","306.57","306.57","","1.81%"
"03/26/2012","301.13","301.13","301.13","301.13","","-0.65%"
"03/23/2012","303.11","303.11","303.11","303.11","","0.44%"
"03/22/2012","301.78","301.78","301.78","301.78","","-0.59%"
"03/21/2012","303.57","303.57","303.57","303.57","","0.21%"
"03/20/2012","302.94","302.94","302.94","302.94","","0.23%"
"03/19/2012","302.23","302.23","302.23","302.23","","-0.83%"
"03/16/2012","304.77","304.77","304.77","304.77","","0.03%"
"03/15/2012","304.67","304.67","304.67","304.67","","-0.08%"
"03/14/2012","304.90","304.90","304.90","304.90","","1.25%"
"03/13/2012","301.14","301.14","301.14","301.14","","0.84%"
"03/12/2012","298.63","298.63","298.63","298.63","","-0.05%"
"03/09/2012","298.78","298.78","298.78","298.78","","-0.30%"
"03/08/2012","299.67","299.67","299.67","299.67","","2.02%"
"03/07/2012","293.74","293.74","293.74","293.74","","-0.73%"
"03/06/2012","295.90","295.90","295.90","295.90","","-1.97%"
"03/05/2012","301.84","301.84","301.84","301.84","","-0.66%"
"03/02/2012","303.84","303.84","303.84","303.84","","0.56%"
"03/01/2012","302.16","302.16","302.16","302.16","","-0.56%"
"02/29/2012","303.85","303.85","303.85","303.85","","0.67%"
"02/28/2012","301.82","301.82","301.82","301.82","","0.88%"
"02/27/2012","299.19","299.19","299.19","299.19","","-0.90%"
"02/24/2012","301.90","301.90","301.90","301.90","","0.02%"
"02/23/2012","301.83","301.83","301.83","301.83","","-0.58%"
"02/22/2012","303.60","303.60","303.60","303.60","","-0.68%"
"02/21/2012","305.68","305.68","305.68","305.68","","0.31%"
"02/20/2012","304.75","304.75","304.75","304.75","","0.80%"
"02/17/2012","302.33","302.33","302.33","302.33","","0.68%"
"02/16/2012","300.29","300.29","300.29","300.29","","-1.26%"
"02/15/2012","304.12","304.12","304.12","304.12","","0.85%"
"02/14/2012","301.55","301.55","301.55","301.55","","0.11%"
"02/13/2012","301.23","301.23","301.23","301.23","","0.81%"
"02/10/2012","298.81","298.81","298.81","298.81","","-0.69%"
"02/09/2012","300.88","300.88","300.88","300.88","","-0.06%"
"02/08/2012","301.05","301.05","301.05","301.05","","1.08%"
"02/07/2012","297.83","297.83","297.83","297.83","","0.63%"
"02/06/2012","295.96","295.96","295.96","295.96","","0.62%"
"02/03/2012","294.15","294.15","294.15","294.15","","0.64%"
"02/02/2012","292.27","292.27","292.27","292.27","","0.16%"
"02/01/2012","291.81","292.55","292.55","291.81","","-0.25%"
"01/31/2012","292.55","292.55","292.55","292.55","","0.92%"
"01/30/2012","289.89","289.89","289.89","289.89","","-0.88%"
"01/27/2012","292.45","292.45","292.45","292.45","","0.81%"
"01/26/2012","290.10","290.10","290.10","290.10","","0.13%"
"01/25/2012","289.72","289.72","289.72","289.72","","1.73%"
"01/24/2012","284.80","284.80","284.80","284.80","","0.00%"
"01/23/2012","284.80","284.80","284.80","284.80","","0.00%"
"01/20/2012","284.80","284.80","284.80","284.80","","1.30%"
"01/19/2012","281.15","281.15","281.15","281.15","","0.48%"
"01/18/2012","279.82","279.82","279.82","279.82","","-0.77%"
"01/17/2012","281.99","281.99","281.99","281.99","","2.13%"
"01/16/2012","276.12","276.12","276.12","276.12","","-1.34%"
"01/13/2012","279.88","279.88","279.88","279.88","","1.86%"
"01/12/2012","274.77","274.77","274.77","274.77","","-0.04%"
"01/11/2012","274.87","274.87","274.87","274.87","","0.84%"
"01/10/2012","272.58","272.58","272.58","272.58","","1.28%"
"01/09/2012","269.13","269.13","269.13","269.13","","-0.77%"
"01/06/2012","271.22","271.22","271.22","271.22","","0.15%"
"01/05/2012","270.81","270.81","270.81","270.81","","-0.45%"
"01/04/2012","272.03","272.03","272.03","272.03","","0.79%"
"01/03/2012","269.89","269.89","269.89","269.89","","1.71%"
"12/30/2011","265.36","265.36","265.36","265.36","","-0.86%"
"12/29/2011","267.65","267.65","267.65","267.65","","0.22%"
"12/28/2011","267.07","267.07","267.07","267.07","","-0.44%"
"12/27/2011","268.26","268.26","268.26","268.26","","-0.22%"
"12/26/2011","268.86","268.86","268.86","268.86","","0.00%"
"12/23/2011","268.86","268.86","268.86","268.86","","0.63%"
"12/22/2011","267.18","267.18","267.18","267.18","","-0.40%"
"12/21/2011","268.25","268.25","268.25","268.25","","1.99%"
"12/20/2011","263.02","263.02","263.02","263.02","","0.02%"
"12/19/2011","262.97","262.97","262.97","262.97","","-1.65%"
"12/16/2011","267.37","267.37","267.37","267.37","","1.00%"
"12/15/2011","264.71","264.71","264.71","264.71","","-1.09%"
"12/14/2011","267.64","267.64","267.64","267.64","","-0.46%"
"12/13/2011","268.88","268.88","268.88","268.88","","-0.41%"
"12/12/2011","269.98","269.98","269.98","269.98","","0.36%"
"12/09/2011","269.00","269.00","269.00","269.00","","-1.32%"
"12/08/2011","272.60","272.60","272.60","272.60","","-2.30%"
"12/07/2011","279.03","279.03","279.03","279.03","","0.83%"
"12/06/2011","276.74","276.74","276.74","276.74","","-0.74%"
"12/05/2011","278.80","278.80","278.80","278.80","","-0.21%"
"12/02/2011","279.38","279.38","279.38","279.38","","0.79%"
"12/01/2011","277.20","277.20","277.20","277.20","","2.28%"
"11/30/2011","271.03","271.03","271.03","271.03","","0.64%"
"11/29/2011","269.30","269.30","269.30","269.30","","-0.29%"
"11/28/2011","270.09","270.09","270.09","270.09","","2.16%"
"11/25/2011","264.38","264.38","264.38","264.38","","-1.39%"
"11/24/2011","268.10","268.10","268.10","268.10","","-0.13%"
"11/23/2011","268.44","268.44","268.44","268.44","","-1.41%"
"11/22/2011","272.29","272.29","272.29","272.29","","0.70%"
"11/21/2011","270.39","270.39","270.39","270.39","","-1.41%"
"11/18/2011","274.27","274.27","274.27","274.27","","-1.68%"
"11/17/2011","278.95","278.95","278.95","278.95","","-1.09%"
"11/16/2011","282.02","282.02","282.02","282.02","","-0.12%"
"11/15/2011","282.37","282.37","282.37","282.37","","-0.88%"
"11/14/2011","284.87","284.87","284.87","284.87","","2.03%"
"11/11/2011","279.21","279.21","279.21","279.21","","0.07%"
"11/10/2011","279.02","279.02","279.02","279.02","","-2.59%"
"11/09/2011","286.45","286.45","286.45","286.45","","-0.17%"
"11/08/2011","286.95","286.95","286.95","286.95","","0.21%"
"11/07/2011","286.36","286.36","286.36","286.36","","0.00%"
"11/04/2011","286.36","286.36","286.36","286.36","","1.11%"
"11/03/2011","283.21","283.21","283.21","283.21","","-1.01%"
"11/02/2011","286.09","286.09","286.09","286.09","","2.10%"
"11/01/2011","280.20","280.20","280.20","280.20","","-2.76%"
"10/31/2011","288.16","288.16","288.16","288.16","","-1.80%"
"10/28/2011","293.45","293.45","293.45","293.45","","1.60%"
"10/27/2011","288.83","288.83","288.83","288.83","","2.93%"
"10/26/2011","280.61","280.61","280.61","280.61","","0.00%"
"10/25/2011","280.61","280.61","280.61","280.61","","0.68%"
"10/24/2011","278.72","278.72","278.72","278.72","","1.85%"
"10/21/2011","273.67","273.67","273.67","273.67","","0.65%"
"10/20/2011","271.90","271.90","271.90","271.90","","-1.29%"
"10/19/2011","275.45","275.45","275.45","275.45","","0.36%"
"10/18/2011","274.47","274.47","274.47","274.47","","-2.19%"
